timestamp,power,heart_rate,cadence,speed,altitude,distance,speed_kmh,power_zone,hr_zone
2025-05-12 15:44:37,0,,,0.495,348.0,1.32,1.782,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:38,0,,,0.69,356.79999999999995,1.32,2.484,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:39,0,,,0.495,359.6,1.32,1.782,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:40,0,,,0.0,361.0,2.11,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:41,0,,,0.0,361.20000000000005,2.11,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:42,0,,,0.0,361.4,2.11,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:43,0,,,0.0,361.6,2.11,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:44,0,,,0.0,361.79999999999995,2.11,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:45,0,,,0.0,361.4,2.11,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:46,0,,,0.0,361.20000000000005,2.11,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:47,0,,,0.0,361.20000000000005,2.11,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:48,0,,,0.0,361.20000000000005,2.65,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:49,0,,,0.0,361.20000000000005,3.62,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:50,0,,,0.0,361.4,3.62,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:51,0,,,0.0,361.4,4.73,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:52,0,,,1.4,361.4,6.15,5.04,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:53,0,,,1.502,361.20000000000005,7.0,5.4072000000000005,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:54,0,,,1.624,361.20000000000005,7.88,5.846400000000001,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:55,0,,,2.053,361.20000000000005,8.33,7.3908,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:56,0,,,2.221,361.20000000000005,8.33,7.9956000000000005,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:57,0,,,2.491,361.20000000000005,10.34,8.967600000000001,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:58,0,,,2.491,361.4,13.44,8.967600000000001,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:44:59,0,,,2.193,361.4,16.43,7.8948,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:00,0,,,2.053,361.4,19.29,7.3908,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:01,0,,,2.435,361.6,22.83,8.766,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:02,0,,,3.07,361.6,26.91,11.052,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:03,0,,,3.676,361.6,31.87,13.233600000000001,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:04,0,,,3.751,361.79999999999995,37.85,13.5036,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:05,0,,,3.975,361.79999999999995,42.17,14.31,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:06,0,,,3.975,361.79999999999995,45.83,14.31,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:07,0,,,4.301,362.0,50.25,15.483600000000001,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:08,0,,,4.245,362.0,54.36,15.282,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:09,0,,,4.553,362.20000000000005,58.98,16.3908,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:10,0,,,4.74,362.20000000000005,63.43,17.064,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:11,65,,16.0,4.74,362.20000000000005,68.07,17.064,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:12,93,,79.0,4.731,362.20000000000005,73.2,17.0316,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:13,100,,79.0,4.553,362.6,78.38,16.3908,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:14,100,,82.0,4.693,362.6,83.43,16.8948,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:15,92,,83.0,4.731,362.79999999999995,88.43,17.0316,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:16,107,,89.0,4.955,362.79999999999995,94.0,17.838,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:17,74,,89.0,5.608,362.79999999999995,99.62,20.1888,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:18,53,,69.0,5.608,362.79999999999995,104.57,20.1888,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:19,0,,69.0,5.244,362.79999999999995,110.46,18.8784,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:20,0,,69.0,4.955,362.79999999999995,115.03,17.838,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:21,0,,0.0,5.076,362.79999999999995,120.56,18.2736,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:22,0,,0.0,5.076,362.79999999999995,125.92,18.2736,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:23,0,,0.0,4.908,362.79999999999995,130.46,17.6688,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:24,0,,0.0,3.994,362.79999999999995,134.38,14.378400000000001,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:25,0,,0.0,3.667,362.79999999999995,137.63,13.2012,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:26,0,,7.0,2.827,362.6,140.02,10.177200000000001,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:27,0,,7.0,1.903,362.6,141.5,6.8508000000000004,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:28,0,,7.0,0.933,362.4,141.88,3.3588000000000005,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:29,19,,21.0,0.0,362.4,142.27,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:30,0,,21.0,0.0,362.20000000000005,142.27,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:31,0,,21.0,0.0,362.20000000000005,142.59,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:32,0,,0.0,0.0,362.20000000000005,142.59,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:33,0,,0.0,0.0,362.20000000000005,142.7,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:34,0,,0.0,0.0,362.20000000000005,142.73,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:35,0,,0.0,0.0,362.0,142.73,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:36,0,,0.0,0.0,362.0,142.73,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:37,0,,0.0,0.0,362.0,142.73,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:38,0,,0.0,0.0,362.0,142.73,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:39,0,,,0.0,362.0,142.9,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:40,0,,,0.0,362.0,142.9,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
2025-05-12 15:45:41,0,,,0.0,361.79999999999995,142.9,0.0,Zone 1 (Active Recovery),Zone 5 (VO2 Max)
