timestamp,heart_rate,speed,altitude,distance,speed_kmh,hr_zone
2025-05-09 17:48:52,130,1.959,345.79999999999995,845.73,7.0524000000000004,Zone 1 (Recovery)
2025-05-09 17:48:53,130,1.894,345.79999999999995,849.31,6.8184,Zone 1 (Recovery)
2025-05-09 17:48:54,130,1.894,346.0,853.04,6.8184,Zone 1 (Recovery)
2025-05-09 17:48:55,130,1.894,346.0,856.5,6.8184,Zone 1 (Recovery)
2025-05-09 17:48:56,130,1.894,346.20000000000005,859.5,6.8184,Zone 1 (Recovery)
2025-05-09 17:48:57,130,1.894,346.4,861.98,6.8184,Zone 1 (Recovery)
2025-05-09 17:48:58,130,1.987,346.6,864.59,7.153200000000001,Zone 1 (Recovery)
2025-05-09 17:48:59,130,1.987,346.79999999999995,867.1,7.153200000000001,Zone 1 (Recovery)
2025-05-09 17:49:00,130,2.015,347.0,870.2,7.2540000000000004,Zone 1 (Recovery)
2025-05-09 17:49:01,131,2.127,347.20000000000005,873.58,7.6572,Zone 2 (Endurance)
2025-05-09 17:49:02,131,2.426,347.20000000000005,875.87,8.733600000000001,Zone 2 (Endurance)
2025-05-09 17:49:03,131,2.127,347.4,877.22,7.6572,Zone 2 (Endurance)
2025-05-09 17:49:04,131,2.127,347.6,878.66,7.6572,Zone 2 (Endurance)
2025-05-09 17:49:05,130,2.127,347.79999999999995,880.65,7.6572,Zone 1 (Recovery)
2025-05-09 17:49:06,131,2.015,347.79999999999995,882.76,7.2540000000000004,Zone 2 (Endurance)
2025-05-09 17:49:07,131,2.799,348.0,884.41,10.0764,Zone 2 (Endurance)
2025-05-09 17:49:08,131,1.708,348.0,884.76,6.1488,Zone 2 (Endurance)
2025-05-09 17:49:09,131,1.708,348.20000000000005,884.97,6.1488,Zone 2 (Endurance)
2025-05-09 17:49:10,131,1.176,348.20000000000005,886.37,4.2336,Zone 2 (Endurance)
2025-05-09 17:49:11,131,2.669,348.4,888.88,9.6084,Zone 2 (Endurance)
2025-05-09 17:49:12,131,2.902,348.4,892.32,10.4472,Zone 2 (Endurance)
2025-05-09 17:49:13,130,2.902,348.6,898.11,10.4472,Zone 1 (Recovery)
2025-05-09 17:49:14,131,3.368,348.79999999999995,907.92,12.1248,Zone 2 (Endurance)
2025-05-09 17:49:15,130,4.441,348.79999999999995,915.16,15.9876,Zone 1 (Recovery)
2025-05-09 17:49:16,130,4.441,348.79999999999995,921.33,15.9876,Zone 1 (Recovery)
2025-05-09 17:49:17,131,4.413,348.79999999999995,926.19,15.886800000000001,Zone 2 (Endurance)
2025-05-09 17:49:18,130,4.376,349.0,930.93,15.753600000000002,Zone 1 (Recovery)
2025-05-09 17:49:19,130,4.022,349.0,935.32,14.4792,Zone 1 (Recovery)
2025-05-09 17:49:20,130,3.91,349.0,939.0,14.076,Zone 1 (Recovery)
2025-05-09 17:49:21,131,3.91,349.0,943.48,14.076,Zone 2 (Endurance)
2025-05-09 17:49:22,131,3.91,349.0,948.1,14.076,Zone 2 (Endurance)
2025-05-09 17:49:23,131,3.91,349.0,952.48,14.076,Zone 2 (Endurance)
2025-05-09 17:49:24,131,3.91,349.0,956.05,14.076,Zone 2 (Endurance)
2025-05-09 17:49:25,131,3.91,349.0,959.67,14.076,Zone 2 (Endurance)
2025-05-09 17:49:26,131,3.863,349.0,963.21,13.9068,Zone 2 (Endurance)
2025-05-09 17:49:27,131,3.331,349.0,966.3,11.9916,Zone 2 (Endurance)
2025-05-09 17:49:28,131,3.602,349.0,969.15,12.9672,Zone 2 (Endurance)
2025-05-09 17:49:29,131,3.536,349.20000000000005,971.86,12.7296,Zone 2 (Endurance)
2025-05-09 17:49:30,131,3.518,349.20000000000005,974.7,12.6648,Zone 2 (Endurance)
2025-05-09 17:49:32,131,3.518,349.4,979.86,12.6648,Zone 2 (Endurance)
2025-05-09 17:49:33,131,3.406,349.4,982.38,12.261600000000001,Zone 2 (Endurance)
2025-05-09 17:49:34,132,3.368,349.6,984.97,12.1248,Zone 2 (Endurance)
2025-05-09 17:49:35,132,3.331,349.6,987.65,11.9916,Zone 2 (Endurance)
2025-05-09 17:49:36,132,2.986,349.6,990.68,10.749600000000001,Zone 2 (Endurance)
2025-05-09 17:49:37,132,2.967,349.79999999999995,993.22,10.6812,Zone 2 (Endurance)
2025-05-09 17:49:38,132,2.967,349.79999999999995,996.59,10.6812,Zone 2 (Endurance)
2025-05-09 17:49:39,133,2.939,350.20000000000005,999.6,10.580400000000001,Zone 2 (Endurance)
2025-05-09 17:49:40,133,2.939,350.4,1003.1,10.580400000000001,Zone 2 (Endurance)
2025-05-09 17:49:41,133,2.939,350.6,1006.46,10.580400000000001,Zone 2 (Endurance)
2025-05-09 17:49:42,134,2.902,350.79999999999995,1009.57,10.4472,Zone 2 (Endurance)
2025-05-09 17:49:43,134,2.771,350.79999999999995,1012.32,9.9756,Zone 2 (Endurance)
2025-05-09 17:49:44,134,2.771,351.20000000000005,1014.8,9.9756,Zone 2 (Endurance)
2025-05-09 17:49:45,134,2.762,351.20000000000005,1017.33,9.943200000000001,Zone 2 (Endurance)
2025-05-09 17:49:46,134,2.725,351.6,1020.05,9.81,Zone 2 (Endurance)
2025-05-09 17:49:47,135,2.715,351.6,1022.54,9.774,Zone 2 (Endurance)
