timestamp,heart_rate,distance,hr_zone
2025-05-22 17:15:42,121,0.0,Zone 1 (Recovery)
2025-05-22 17:15:43,120,0.0,Zone 1 (Recovery)
2025-05-22 17:15:44,121,0.0,Zone 1 (Recovery)
2025-05-22 17:15:47,120,0.0,Zone 1 (Recovery)
2025-05-22 17:15:50,119,0.0,Zone 1 (Recovery)
2025-05-22 17:15:51,120,0.0,Zone 1 (Recovery)
2025-05-22 17:15:52,119,0.0,Zone 1 (Recovery)
2025-05-22 17:15:57,120,0.0,Zone 1 (Recovery)
2025-05-22 17:15:58,119,0.0,Zone 1 (Recovery)
2025-05-22 17:16:02,118,0.0,Below Zone 1
2025-05-22 17:16:06,119,0.0,Zone 1 (Recovery)
2025-05-22 17:16:07,119,0.0,Zone 1 (Recovery)
2025-05-22 17:16:10,120,0.0,Zone 1 (Recovery)
2025-05-22 17:16:11,119,0.0,Zone 1 (Recovery)
2025-05-22 17:16:16,120,0.0,Zone 1 (Recovery)
2025-05-22 17:16:23,121,0.0,Zone 1 (Recovery)
2025-05-22 17:16:28,122,0.0,Zone 1 (Recovery)
2025-05-22 17:16:33,123,0.0,Zone 1 (Recovery)
2025-05-22 17:16:38,124,0.0,Zone 1 (Recovery)
2025-05-22 17:16:39,123,0.0,Zone 1 (Recovery)
2025-05-22 17:16:42,122,0.0,Zone 1 (Recovery)
2025-05-22 17:16:46,121,0.0,Zone 1 (Recovery)
2025-05-22 17:16:53,120,0.0,Zone 1 (Recovery)
2025-05-22 17:16:58,121,0.0,Zone 1 (Recovery)
2025-05-22 17:17:17,120,0.0,Zone 1 (Recovery)
2025-05-22 17:17:20,119,0.0,Zone 1 (Recovery)
2025-05-22 17:17:24,120,0.0,Zone 1 (Recovery)
2025-05-22 17:17:27,121,0.0,Zone 1 (Recovery)
2025-05-22 17:17:28,120,0.0,Zone 1 (Recovery)
2025-05-22 17:17:29,121,0.0,Zone 1 (Recovery)
2025-05-22 17:17:44,122,0.0,Zone 1 (Recovery)
2025-05-22 17:17:52,123,0.0,Zone 1 (Recovery)
2025-05-22 17:17:55,122,0.0,Zone 1 (Recovery)
2025-05-22 17:18:01,121,0.0,Zone 1 (Recovery)
2025-05-22 17:18:02,122,0.0,Zone 1 (Recovery)
2025-05-22 17:18:03,121,0.0,Zone 1 (Recovery)
2025-05-22 17:18:05,122,0.0,Zone 1 (Recovery)
2025-05-22 17:18:24,121,0.0,Zone 1 (Recovery)
2025-05-22 17:18:31,122,0.0,Zone 1 (Recovery)
2025-05-22 17:18:36,121,0.0,Zone 1 (Recovery)
2025-05-22 17:18:37,122,0.0,Zone 1 (Recovery)
2025-05-22 17:18:38,121,0.0,Zone 1 (Recovery)
2025-05-22 17:18:41,122,0.0,Zone 1 (Recovery)
2025-05-22 17:18:42,121,0.0,Zone 1 (Recovery)
2025-05-22 17:18:47,120,0.0,Zone 1 (Recovery)
2025-05-22 17:18:49,119,0.0,Zone 1 (Recovery)
2025-05-22 17:18:51,120,0.0,Zone 1 (Recovery)
2025-05-22 17:18:55,121,0.0,Zone 1 (Recovery)
2025-05-22 17:19:00,122,0.0,Zone 1 (Recovery)
2025-05-22 17:19:04,121,0.0,Zone 1 (Recovery)
2025-05-22 17:19:05,122,0.0,Zone 1 (Recovery)
2025-05-22 17:19:08,121,0.0,Zone 1 (Recovery)
2025-05-22 17:19:09,122,0.0,Zone 1 (Recovery)
2025-05-22 17:19:13,123,0.0,Zone 1 (Recovery)
2025-05-22 17:19:17,122,0.0,Zone 1 (Recovery)
2025-05-22 17:19:18,123,0.0,Zone 1 (Recovery)
2025-05-22 17:19:19,122,0.0,Zone 1 (Recovery)
2025-05-22 17:19:27,121,0.0,Zone 1 (Recovery)
2025-05-22 17:19:30,120,0.0,Zone 1 (Recovery)
2025-05-22 17:19:33,121,0.0,Zone 1 (Recovery)
2025-05-22 17:19:37,120,0.0,Zone 1 (Recovery)
2025-05-22 17:19:39,121,0.0,Zone 1 (Recovery)
2025-05-22 17:19:40,120,0.0,Zone 1 (Recovery)
2025-05-22 17:19:42,121,0.0,Zone 1 (Recovery)
2025-05-22 17:19:43,120,0.0,Zone 1 (Recovery)
2025-05-22 17:19:44,121,0.0,Zone 1 (Recovery)
2025-05-22 17:19:45,120,0.0,Zone 1 (Recovery)
2025-05-22 17:19:46,121,0.0,Zone 1 (Recovery)
2025-05-22 17:19:51,120,0.0,Zone 1 (Recovery)
2025-05-22 17:19:56,119,0.0,Zone 1 (Recovery)
2025-05-22 17:19:58,120,0.0,Zone 1 (Recovery)
2025-05-22 17:19:59,121,0.0,Zone 1 (Recovery)
2025-05-22 17:20:15,120,0.0,Zone 1 (Recovery)
2025-05-22 17:20:20,121,0.0,Zone 1 (Recovery)
2025-05-22 17:20:24,122,0.0,Zone 1 (Recovery)
2025-05-22 17:20:30,121,0.0,Zone 1 (Recovery)
2025-05-22 17:20:35,120,0.0,Zone 1 (Recovery)
2025-05-22 17:20:41,121,0.0,Zone 1 (Recovery)
2025-05-22 17:20:48,120,0.0,Zone 1 (Recovery)
2025-05-22 17:20:51,119,0.0,Zone 1 (Recovery)
2025-05-22 17:20:53,118,0.0,Below Zone 1
2025-05-22 17:20:58,119,0.0,Zone 1 (Recovery)
2025-05-22 17:21:00,120,0.0,Zone 1 (Recovery)
2025-05-22 17:21:07,121,0.0,Zone 1 (Recovery)
2025-05-22 17:21:21,122,0.0,Zone 1 (Recovery)
2025-05-22 17:21:24,123,0.0,Zone 1 (Recovery)
2025-05-22 17:21:31,122,0.0,Zone 1 (Recovery)
2025-05-22 17:21:32,122,0.0,Zone 1 (Recovery)
2025-05-22 17:21:39,121,0.0,Zone 1 (Recovery)
2025-05-22 17:21:40,122,0.0,Zone 1 (Recovery)
2025-05-22 17:21:47,121,0.0,Zone 1 (Recovery)
2025-05-22 17:21:49,122,0.0,Zone 1 (Recovery)
2025-05-22 17:21:50,121,0.0,Zone 1 (Recovery)
2025-05-22 17:21:52,122,0.0,Zone 1 (Recovery)
2025-05-22 17:22:02,121,0.0,Zone 1 (Recovery)
2025-05-22 17:22:03,122,0.0,Zone 1 (Recovery)
2025-05-22 17:22:04,121,0.0,Zone 1 (Recovery)
2025-05-22 17:22:06,122,0.0,Zone 1 (Recovery)
2025-05-22 17:22:10,121,0.0,Zone 1 (Recovery)
2025-05-22 17:22:13,120,0.0,Zone 1 (Recovery)
2025-05-22 17:22:20,121,0.0,Zone 1 (Recovery)
2025-05-22 17:22:23,122,0.0,Zone 1 (Recovery)
2025-05-22 17:22:28,121,0.0,Zone 1 (Recovery)
2025-05-22 17:22:29,122,0.0,Zone 1 (Recovery)
2025-05-22 17:22:32,121,0.0,Zone 1 (Recovery)
2025-05-22 17:22:33,122,0.0,Zone 1 (Recovery)
2025-05-22 17:22:34,121,0.0,Zone 1 (Recovery)
2025-05-22 17:22:45,122,0.0,Zone 1 (Recovery)
2025-05-22 17:22:46,121,0.0,Zone 1 (Recovery)
2025-05-22 17:22:47,122,0.0,Zone 1 (Recovery)
2025-05-22 17:22:49,121,0.0,Zone 1 (Recovery)
2025-05-22 17:22:51,122,0.0,Zone 1 (Recovery)
2025-05-22 17:22:52,121,0.0,Zone 1 (Recovery)
2025-05-22 17:22:55,122,0.0,Zone 1 (Recovery)
2025-05-22 17:22:56,121,0.0,Zone 1 (Recovery)
2025-05-22 17:23:02,122,0.0,Zone 1 (Recovery)
2025-05-22 17:23:11,121,0.0,Zone 1 (Recovery)
2025-05-22 17:23:17,122,0.0,Zone 1 (Recovery)
2025-05-22 17:23:18,121,0.0,Zone 1 (Recovery)
2025-05-22 17:23:23,122,0.0,Zone 1 (Recovery)
2025-05-22 17:23:25,123,0.0,Zone 1 (Recovery)
2025-05-22 17:23:38,122,0.0,Zone 1 (Recovery)
2025-05-22 17:23:49,121,0.0,Zone 1 (Recovery)
2025-05-22 17:23:53,122,0.0,Zone 1 (Recovery)
2025-05-22 17:23:54,121,0.0,Zone 1 (Recovery)
2025-05-22 17:23:56,122,0.0,Zone 1 (Recovery)
2025-05-22 17:24:01,123,0.0,Zone 1 (Recovery)
2025-05-22 17:24:02,122,0.0,Zone 1 (Recovery)
2025-05-22 17:24:07,121,0.0,Zone 1 (Recovery)
2025-05-22 17:24:16,120,0.0,Zone 1 (Recovery)
2025-05-22 17:24:20,119,0.0,Zone 1 (Recovery)
2025-05-22 17:24:23,118,0.0,Below Zone 1
2025-05-22 17:24:24,119,0.0,Zone 1 (Recovery)
2025-05-22 17:24:34,120,0.0,Zone 1 (Recovery)
2025-05-22 17:24:36,121,0.0,Zone 1 (Recovery)
2025-05-22 17:24:38,122,0.0,Zone 1 (Recovery)
2025-05-22 17:24:39,123,0.0,Zone 1 (Recovery)
2025-05-22 17:24:41,124,0.0,Zone 1 (Recovery)
2025-05-22 17:24:45,125,0.0,Zone 1 (Recovery)
2025-05-22 17:24:46,124,0.0,Zone 1 (Recovery)
2025-05-22 17:24:54,123,0.0,Zone 1 (Recovery)
2025-05-22 17:24:55,124,0.0,Zone 1 (Recovery)
2025-05-22 17:24:57,123,0.0,Zone 1 (Recovery)
2025-05-22 17:24:58,124,0.0,Zone 1 (Recovery)
2025-05-22 17:24:59,123,0.0,Zone 1 (Recovery)
2025-05-22 17:25:02,122,0.0,Zone 1 (Recovery)
2025-05-22 17:25:07,121,0.0,Zone 1 (Recovery)
2025-05-22 17:25:08,122,0.0,Zone 1 (Recovery)
2025-05-22 17:25:15,123,0.0,Zone 1 (Recovery)
2025-05-22 17:25:16,122,0.0,Zone 1 (Recovery)
2025-05-22 17:25:17,123,0.0,Zone 1 (Recovery)
2025-05-22 17:25:22,124,0.0,Zone 1 (Recovery)
2025-05-22 17:25:25,125,0.0,Zone 1 (Recovery)
2025-05-22 17:25:30,126,0.0,Zone 1 (Recovery)
2025-05-22 17:25:33,127,0.0,Zone 1 (Recovery)
2025-05-22 17:25:44,128,0.0,Zone 1 (Recovery)
2025-05-22 17:25:50,129,0.0,Zone 1 (Recovery)
2025-05-22 17:25:56,130,0.0,Zone 1 (Recovery)
2025-05-22 17:25:57,129,0.0,Zone 1 (Recovery)
2025-05-22 17:25:58,130,0.0,Zone 1 (Recovery)
2025-05-22 17:26:02,131,0.0,Zone 2 (Endurance)
2025-05-22 17:26:09,132,0.0,Zone 2 (Endurance)
2025-05-22 17:26:13,133,0.0,Zone 2 (Endurance)
2025-05-22 17:26:22,134,0.0,Zone 2 (Endurance)
2025-05-22 17:26:28,135,0.0,Zone 2 (Endurance)
2025-05-22 17:26:40,136,0.0,Zone 2 (Endurance)
2025-05-22 17:26:42,135,0.0,Zone 2 (Endurance)
2025-05-22 17:26:51,136,0.0,Zone 2 (Endurance)
2025-05-22 17:26:52,135,0.0,Zone 2 (Endurance)
2025-05-22 17:26:53,136,0.0,Zone 2 (Endurance)
2025-05-22 17:26:54,135,0.0,Zone 2 (Endurance)
2025-05-22 17:26:55,136,0.0,Zone 2 (Endurance)
2025-05-22 17:26:58,136,0.0,Zone 2 (Endurance)
2025-05-22 17:27:10,137,0.0,Zone 2 (Endurance)
2025-05-22 17:27:11,136,0.0,Zone 2 (Endurance)
2025-05-22 17:27:12,137,0.0,Zone 2 (Endurance)
2025-05-22 17:27:22,138,0.0,Zone 2 (Endurance)
2025-05-22 17:27:23,137,0.0,Zone 2 (Endurance)
2025-05-22 17:27:24,138,0.0,Zone 2 (Endurance)
2025-05-22 17:27:33,139,0.0,Zone 2 (Endurance)
2025-05-22 17:28:00,140,0.0,Zone 2 (Endurance)
2025-05-22 17:28:01,139,0.0,Zone 2 (Endurance)
2025-05-22 17:28:04,140,0.0,Zone 2 (Endurance)
2025-05-22 17:28:05,139,0.0,Zone 2 (Endurance)
2025-05-22 17:28:13,138,0.0,Zone 2 (Endurance)
2025-05-22 17:28:17,137,0.0,Zone 2 (Endurance)
2025-05-22 17:28:23,138,0.0,Zone 2 (Endurance)
2025-05-22 17:28:29,139,0.0,Zone 2 (Endurance)
2025-05-22 17:28:31,138,0.0,Zone 2 (Endurance)
2025-05-22 17:28:32,139,0.0,Zone 2 (Endurance)
2025-05-22 17:28:33,138,0.0,Zone 2 (Endurance)
2025-05-22 17:28:36,139,0.0,Zone 2 (Endurance)
2025-05-22 17:29:02,138,0.0,Zone 2 (Endurance)
2025-05-22 17:29:03,139,0.0,Zone 2 (Endurance)
2025-05-22 17:29:04,138,0.0,Zone 2 (Endurance)
2025-05-22 17:29:14,139,0.0,Zone 2 (Endurance)
2025-05-22 17:29:15,138,0.0,Zone 2 (Endurance)
2025-05-22 17:29:16,139,0.0,Zone 2 (Endurance)
2025-05-22 17:29:17,138,0.0,Zone 2 (Endurance)
2025-05-22 17:29:18,139,0.0,Zone 2 (Endurance)
2025-05-22 17:29:28,140,0.0,Zone 2 (Endurance)
2025-05-22 17:29:29,139,0.0,Zone 2 (Endurance)
2025-05-22 17:29:30,140,0.0,Zone 2 (Endurance)
2025-05-22 17:29:31,139,0.0,Zone 2 (Endurance)
2025-05-22 17:29:37,138,0.0,Zone 2 (Endurance)
2025-05-22 17:29:47,137,0.0,Zone 2 (Endurance)
2025-05-22 17:29:49,138,0.0,Zone 2 (Endurance)
2025-05-22 17:29:51,137,0.0,Zone 2 (Endurance)
2025-05-22 17:29:53,138,0.0,Zone 2 (Endurance)
2025-05-22 17:29:54,137,0.0,Zone 2 (Endurance)
2025-05-22 17:29:55,138,0.0,Zone 2 (Endurance)
2025-05-22 17:30:02,139,0.0,Zone 2 (Endurance)
2025-05-22 17:30:03,138,0.0,Zone 2 (Endurance)
2025-05-22 17:30:04,139,0.0,Zone 2 (Endurance)
2025-05-22 17:30:05,138,0.0,Zone 2 (Endurance)
2025-05-22 17:30:06,139,0.0,Zone 2 (Endurance)
2025-05-22 17:30:08,138,0.0,Zone 2 (Endurance)
2025-05-22 17:30:10,139,0.0,Zone 2 (Endurance)
2025-05-22 17:30:11,138,0.0,Zone 2 (Endurance)
2025-05-22 17:30:20,139,0.0,Zone 2 (Endurance)
2025-05-22 17:30:24,140,0.0,Zone 2 (Endurance)
2025-05-22 17:30:31,141,0.0,Zone 2 (Endurance)
2025-05-22 17:30:32,140,0.0,Zone 2 (Endurance)
2025-05-22 17:30:33,141,0.0,Zone 2 (Endurance)
2025-05-22 17:30:44,142,0.0,Zone 2 (Endurance)
2025-05-22 17:30:46,141,0.0,Zone 2 (Endurance)
2025-05-22 17:31:00,140,0.0,Zone 2 (Endurance)
2025-05-22 17:31:02,139,0.0,Zone 2 (Endurance)
2025-05-22 17:31:17,138,0.0,Zone 2 (Endurance)
2025-05-22 17:31:18,139,0.0,Zone 2 (Endurance)
2025-05-22 17:31:19,138,0.0,Zone 2 (Endurance)
2025-05-22 17:31:20,139,0.0,Zone 2 (Endurance)
2025-05-22 17:31:27,140,0.0,Zone 2 (Endurance)
2025-05-22 17:31:57,141,0.0,Zone 2 (Endurance)
2025-05-22 17:32:03,142,0.0,Zone 2 (Endurance)
2025-05-22 17:32:08,143,0.0,Zone 3 (Tempo)
2025-05-22 17:32:09,142,0.0,Zone 2 (Endurance)
2025-05-22 17:32:13,141,0.0,Zone 2 (Endurance)
2025-05-22 17:32:25,140,0.0,Zone 2 (Endurance)
2025-05-22 17:32:28,141,0.0,Zone 2 (Endurance)
2025-05-22 17:32:29,140,0.0,Zone 2 (Endurance)
2025-05-22 17:32:30,141,0.0,Zone 2 (Endurance)
2025-05-22 17:32:36,140,0.0,Zone 2 (Endurance)
2025-05-22 17:32:46,139,0.0,Zone 2 (Endurance)
2025-05-22 17:32:50,138,0.0,Zone 2 (Endurance)
2025-05-22 17:32:51,139,0.0,Zone 2 (Endurance)
2025-05-22 17:32:52,138,0.0,Zone 2 (Endurance)
2025-05-22 17:32:56,137,0.0,Zone 2 (Endurance)
2025-05-22 17:32:57,138,0.0,Zone 2 (Endurance)
2025-05-22 17:32:58,137,0.0,Zone 2 (Endurance)
2025-05-22 17:32:59,138,0.0,Zone 2 (Endurance)
2025-05-22 17:33:00,137,0.0,Zone 2 (Endurance)
2025-05-22 17:33:01,138,0.0,Zone 2 (Endurance)
2025-05-22 17:33:04,137,0.0,Zone 2 (Endurance)
2025-05-22 17:33:05,138,0.0,Zone 2 (Endurance)
2025-05-22 17:33:08,138,0.0,Zone 2 (Endurance)
2025-05-22 17:33:12,137,0.0,Zone 2 (Endurance)
2025-05-22 17:33:18,136,0.0,Zone 2 (Endurance)
2025-05-22 17:33:23,137,0.0,Zone 2 (Endurance)
2025-05-22 17:33:24,136,0.0,Zone 2 (Endurance)
2025-05-22 17:33:27,135,0.0,Zone 2 (Endurance)
2025-05-22 17:33:31,134,0.0,Zone 2 (Endurance)
2025-05-22 17:33:34,133,0.0,Zone 2 (Endurance)
2025-05-22 17:33:36,132,0.0,Zone 2 (Endurance)
2025-05-22 17:33:44,131,0.0,Zone 2 (Endurance)
2025-05-22 17:33:46,132,0.0,Zone 2 (Endurance)
2025-05-22 17:33:50,131,0.0,Zone 2 (Endurance)
2025-05-22 17:33:52,130,0.0,Zone 1 (Recovery)
2025-05-22 17:33:54,129,0.0,Zone 1 (Recovery)
2025-05-22 17:33:57,128,0.0,Zone 1 (Recovery)
2025-05-22 17:34:00,127,0.0,Zone 1 (Recovery)
2025-05-22 17:34:05,126,0.0,Zone 1 (Recovery)
2025-05-22 17:34:16,127,0.0,Zone 1 (Recovery)
2025-05-22 17:34:21,128,0.0,Zone 1 (Recovery)
2025-05-22 17:34:22,127,0.0,Zone 1 (Recovery)
2025-05-22 17:34:25,126,0.0,Zone 1 (Recovery)
2025-05-22 17:34:33,127,0.0,Zone 1 (Recovery)
2025-05-22 17:34:37,126,0.0,Zone 1 (Recovery)
2025-05-22 17:34:39,125,0.0,Zone 1 (Recovery)
2025-05-22 17:34:44,124,0.0,Zone 1 (Recovery)
2025-05-22 17:34:45,125,0.0,Zone 1 (Recovery)
2025-05-22 17:34:48,124,0.0,Zone 1 (Recovery)
2025-05-22 17:34:53,123,0.0,Zone 1 (Recovery)
2025-05-22 17:34:54,124,0.0,Zone 1 (Recovery)
2025-05-22 17:34:55,123,0.0,Zone 1 (Recovery)
2025-05-22 17:34:59,124,0.0,Zone 1 (Recovery)
2025-05-22 17:35:00,123,0.0,Zone 1 (Recovery)
2025-05-22 17:35:02,124,0.0,Zone 1 (Recovery)
2025-05-22 17:35:06,123,0.0,Zone 1 (Recovery)
2025-05-22 17:35:07,124,0.0,Zone 1 (Recovery)
2025-05-22 17:35:09,123,0.0,Zone 1 (Recovery)
2025-05-22 17:35:10,124,0.0,Zone 1 (Recovery)
2025-05-22 17:35:12,123,0.0,Zone 1 (Recovery)
2025-05-22 17:35:13,124,0.0,Zone 1 (Recovery)
2025-05-22 17:35:14,123,0.0,Zone 1 (Recovery)
2025-05-22 17:35:25,122,0.0,Zone 1 (Recovery)
2025-05-22 17:35:26,123,0.0,Zone 1 (Recovery)
2025-05-22 17:35:27,122,0.0,Zone 1 (Recovery)
2025-05-22 17:35:28,123,0.0,Zone 1 (Recovery)
2025-05-22 17:35:31,122,0.0,Zone 1 (Recovery)
2025-05-22 17:35:37,121,0.0,Zone 1 (Recovery)
2025-05-22 17:35:38,122,0.0,Zone 1 (Recovery)
2025-05-22 17:35:43,123,0.0,Zone 1 (Recovery)
2025-05-22 17:35:46,124,0.0,Zone 1 (Recovery)
2025-05-22 17:35:52,123,0.0,Zone 1 (Recovery)
2025-05-22 17:36:05,122,0.0,Zone 1 (Recovery)
2025-05-22 17:36:06,123,0.0,Zone 1 (Recovery)
2025-05-22 17:36:08,122,0.0,Zone 1 (Recovery)
2025-05-22 17:36:16,123,0.0,Zone 1 (Recovery)
2025-05-22 17:36:19,122,0.0,Zone 1 (Recovery)
2025-05-22 17:36:20,123,0.0,Zone 1 (Recovery)
2025-05-22 17:36:26,124,0.0,Zone 1 (Recovery)
2025-05-22 17:36:29,125,0.0,Zone 1 (Recovery)
2025-05-22 17:36:34,126,0.0,Zone 1 (Recovery)
2025-05-22 17:36:35,125,0.0,Zone 1 (Recovery)
2025-05-22 17:36:39,124,0.0,Zone 1 (Recovery)
2025-05-22 17:36:51,123,0.0,Zone 1 (Recovery)
2025-05-22 17:36:55,122,0.0,Zone 1 (Recovery)
2025-05-22 17:36:56,123,0.0,Zone 1 (Recovery)
2025-05-22 17:36:57,122,0.0,Zone 1 (Recovery)
2025-05-22 17:36:58,123,0.0,Zone 1 (Recovery)
2025-05-22 17:36:59,122,0.0,Zone 1 (Recovery)
2025-05-22 17:37:06,121,0.0,Zone 1 (Recovery)
2025-05-22 17:37:12,122,0.0,Zone 1 (Recovery)
2025-05-22 17:37:16,123,0.0,Zone 1 (Recovery)
2025-05-22 17:37:21,124,0.0,Zone 1 (Recovery)
2025-05-22 17:37:23,125,0.0,Zone 1 (Recovery)
2025-05-22 17:37:26,126,0.0,Zone 1 (Recovery)
2025-05-22 17:37:36,125,0.0,Zone 1 (Recovery)
2025-05-22 17:37:37,126,0.0,Zone 1 (Recovery)
2025-05-22 17:37:38,125,0.0,Zone 1 (Recovery)
2025-05-22 17:37:39,126,0.0,Zone 1 (Recovery)
2025-05-22 17:37:40,125,0.0,Zone 1 (Recovery)
2025-05-22 17:37:41,126,0.0,Zone 1 (Recovery)
2025-05-22 17:37:42,125,0.0,Zone 1 (Recovery)
2025-05-22 17:37:43,126,0.0,Zone 1 (Recovery)
2025-05-22 17:37:44,125,0.0,Zone 1 (Recovery)
2025-05-22 17:37:45,126,0.0,Zone 1 (Recovery)
2025-05-22 17:37:47,125,0.0,Zone 1 (Recovery)
2025-05-22 17:37:48,126,0.0,Zone 1 (Recovery)
2025-05-22 17:37:50,125,0.0,Zone 1 (Recovery)
2025-05-22 17:37:51,126,0.0,Zone 1 (Recovery)
2025-05-22 17:38:10,125,0.0,Zone 1 (Recovery)
2025-05-22 17:38:15,124,0.0,Zone 1 (Recovery)
2025-05-22 17:38:19,123,0.0,Zone 1 (Recovery)
2025-05-22 17:38:35,124,0.0,Zone 1 (Recovery)
2025-05-22 17:38:41,123,0.0,Zone 1 (Recovery)
2025-05-22 17:38:45,124,0.0,Zone 1 (Recovery)
2025-05-22 17:38:46,123,0.0,Zone 1 (Recovery)
2025-05-22 17:38:52,122,0.0,Zone 1 (Recovery)
2025-05-22 17:38:54,123,0.0,Zone 1 (Recovery)
